time,x,y,theta_rad,ps0,ps7,ps5,ps2,ps1,ps3,ps4,ps6,z_k_raw,d_k_kalman,estado
8.384,0.1064,-0.2826,-0.0,99.07931578452303,71.90290802728666,68.80845860396224,151.82904589909091,115.57529003720396,67.78927015839106,67.70908412236231,63.47575840816592,85.49,83.02,EVADIENDO_IZQ
8.416,0.1063,-0.2826,0.0619,67.88816819539042,67.18266460689614,65.16789976349143,190.81764783865435,125.65988065508947,70.90148582046437,68.80933976306818,70.83695986883258,67.54,81.81,EVADIENDO_IZQ
8.448,0.1063,-0.2826,0.1213,66.85478274466098,65.71837992203676,70.0294095150026,205.0487993012871,139.06371675878896,68.50358849617216,66.56632957067457,65.5320582895335,66.29,80.59,EVADIENDO_IZQ
8.48,0.1063,-0.2826,0.1807,65.96296616578792,67.6772305632599,67.6630029007079,219.07772998071505,133.53166756831513,67.88002375475062,65.66359775612456,69.73785326040435,66.82,79.51,EVADIENDO_IZQ
8.512,0.1064,-0.2825,0.2426,63.12315416781499,64.15090680862663,63.80051181709887,228.0366923724794,128.7499411138656,69.1588601521558,65.71994093109994,72.88812715076284,63.64,78.27,EVADIENDO_IZQ
8.544,0.1064,-0.2825,0.302,64.5649471996903,68.16471723432582,69.98426094453501,227.02192929156385,131.61832088843119,72.44816510991657,65.80813361262032,73.29464230945818,66.36,77.33,EVADIENDO_IZQ
8.576,0.1063,-0.2826,0.3639,70.28467909632232,61.50285862789802,68.47400217562092,227.69652215281073,126.00154083905424,70.1799484363189,64.68631487522372,70.21804052769531,65.89,76.44,EVADIENDO_IZQ
8.608,0.1063,-0.2826,0.4234,69.72434969629474,67.40348965526023,63.60946196765908,215.27582020325812,113.98930215693235,62.27024448699909,64.91214066964606,67.44598576815648,68.56,75.82,EVADIENDO_IZQ
8.64,0.1063,-0.2826,0.4828,69.06347870600017,68.94424472157279,71.17596003734128,205.81975823223775,117.60260263177902,68.47561726853016,65.60529284468976,67.40786743529675,69.0,75.29,EVADIENDO_IZQ
8.672,0.1064,-0.2825,0.5447,71.2192230998467,65.96422135035017,64.84816414626574,203.96153224956007,109.11893015124325,70.60263733503844,71.49281540478559,67.93182531735651,68.59,74.76,EVADIENDO_IZQ
8.704,0.1063,-0.2826,0.6066,62.44230937020462,71.53820923805928,63.90811990557725,171.07357046455905,84.3691872827755,92.75574700083611,68.52005960622905,67.11005132848474,66.99,74.15,EVADIENDO_IZQ
8.736,0.1063,-0.2826,0.666,67.92292721426281,69.66208885076199,63.47932345287916,153.77775967009464,62.82189718957464,98.9720948932874,69.39236701055462,68.42637045268259,68.79,73.73,EVADIENDO_IZQ
8.768,0.1063,-0.2826,0.7254,61.26114815137732,66.1026280257563,62.436980128776774,134.4641636792809,63.20819444988412,111.69350055213879,69.11853459445423,69.50812035246963,63.68,72.94,AVANZANDO_RECTO
8.8,0.1078,-0.2812,0.7279,65.21711914238072,66.89875204152885,60.099396428285395,117.88577349257909,69.99917457773974,101.41234544451251,66.45187710358339,60.42537645813429,66.06,72.4,AVANZANDO_RECTO
8.832,0.1093,-0.2799,0.7254,66.64698397396701,70.95509006231059,70.84540541739035,107.59001676497722,69.30080044229847,101.19232144016095,67.03161025557789,70.45094979599043,68.8,72.12,AVANZANDO_RECTO
8.864,0.1107,-0.2786,0.7254,65.68988278945083,63.674680119716115,67.89610109518527,104.36772648803291,70.43350420369437,99.95057458560242,65.1330507456922,70.38816638244114,64.68,71.53,AVANZANDO_RECTO
8.896,0.1122,-0.2774,0.7254,65.85851632514542,65.43125810826808,67.45223149039155,114.0837216094542,66.63052095859014,88.46207623528399,64.01680508039556,64.10645634639609,65.64,71.07,AVANZANDO_RECTO
8.928,0.1137,-0.276,0.7279,60.601688122703486,63.04033494799962,65.95317249462859,108.89226096126771,75.9990220888159,83.16608240698119,66.17045047012301,67.09186914311299,61.82,70.34,AVANZANDO_RECTO
8.96,0.1152,-0.2747,0.7254,69.09591394009968,70.33483027137018,65.47572674014201,123.44820031441358,69.68970094125926,67.44525016175844,69.94329273838268,74.25597078657734,69.72,70.29,AVANZANDO_RECTO
8.992,0.1166,-0.2734,0.7254,64.30411361048691,69.69767650083419,70.87382950134547,122.5020849826555,65.34792180443344,70.90207253932788,73.32782041538196,66.5792596042413,67.0,70.03,AVANZANDO_RECTO
9.024,0.1181,-0.2721,0.7279,66.39821695417541,70.59879956487337,63.20177119214129,120.3963983986414,70.5173248222888,68.11025086375085,67.47119078869753,74.2623546295994,68.5,69.91,AVANZANDO_RECTO
9.056,0.1195,-0.2708,0.7279,68.18989810706987,62.55375324664799,67.57630189921298,124.41073242774713,66.19078016553388,71.39091419602742,66.48758647299418,67.30259883397488,65.37,69.55,AVANZANDO_RECTO
9.088,0.121,-0.2695,0.7254,66.35063316133044,70.61299114939428,62.14506863870923,131.843092987067,62.01494480466698,66.81524204501406,72.30160970556858,61.81483874300116,68.48,69.47,AVANZANDO_RECTO
9.12,0.1225,-0.2682,0.7254,70.28468885051342,65.54460220183114,66.0893010212367,139.14228714996943,68.91121527760598,64.88151539515185,62.556838743745125,73.08075329936943,67.91,69.34,AVANZANDO_RECTO
9.152,0.124,-0.2669,0.7279,64.750919879087,63.98366709505021,65.86022350921483,136.3561531799492,66.21954230714437,66.30722748755389,64.18913720128297,66.56716252188913,64.37,68.95,AVANZANDO_RECTO
9.184,0.1255,-0.2656,0.7254,56.04013993878939,68.98343024477518,65.7588116235546,144.75246242143618,60.28616640808438,68.84542451274301,72.5850702327351,67.20232550090655,62.51,68.45,AVANZANDO_RECTO
9.216,0.1269,-0.2643,0.7254,65.92279483674892,69.86473606634391,66.60774814762173,141.07872884647153,68.01392528032528,65.20804192663596,60.26913213765639,66.29876894835951,67.89,68.4,AVANZANDO_RECTO
9.248,0.1284,-0.2629,0.7279,66.81441352740174,65.97195720367596,70.49167851205046,145.53862655289822,67.1660068130048,70.60604390493864,67.266608811245,71.53618867996514,66.39,68.24,AVANZANDO_RECTO
9.28,0.1298,-0.2617,0.7279,62.888644290863965,66.70949362864667,65.27664940295952,140.89223818436986,68.9133121044067,66.9759634538953,73.53305881933179,65.24689320808072,64.8,67.97,AVANZANDO_RECTO
9.312,0.1313,-0.2603,0.7254,65.65242234563254,68.86197520385431,66.4465200744369,151.52423041178938,69.1577734183396,70.00564979113065,63.04324338436628,60.59430367642784,67.26,67.91,EVADIENDO_IZQ
9.344,0.1313,-0.2604,0.7873,71.88873339506542,68.3140898539537,71.35472892087458,147.55947284066568,69.95192568477297,68.6158682402502,68.4490248721964,63.26580766522301,70.1,68.08,AVANZANDO_RECTO
9.376,0.1327,-0.2589,0.7873,68.42830129232395,66.61595381777066,73.4299051732841,144.35101397074519,70.84382649777997,66.05629220088032,73.200998001422,73.13561501303165,67.52,68.04,AVANZANDO_RECTO
9.408,0.1341,-0.2576,0.7873,70.78077196916679,67.61961380455442,67.85723649062592,154.96615449349667,62.13351569135825,66.65736141975448,63.86288606228752,64.0398929194582,69.2,68.13,EVADIENDO_IZQ
9.44,0.1341,-0.2576,0.8467,70.006954306222,67.66680448917668,61.92860047808459,141.10874970176008,67.73048783629442,65.96393109929244,70.36882710292107,67.62549500479334,68.84,68.18,AVANZANDO_RECTO
9.472,0.1354,-0.2561,0.8467,66.55500137205657,62.9870278424167,71.17500416556133,132.87009826544235,62.97311395544433,63.07754029908079,65.65474806916075,69.01249930940635,64.77,67.91,AVANZANDO_RECTO
9.504,0.1367,-0.2546,0.8492,72.34962823577574,66.13872962921673,62.20783061996258,129.38426387600214,64.5676120776512,64.22947090942628,72.57438622678788,65.33782222576151,69.24,68.02,AVANZANDO_RECTO
9.536,0.138,-0.2531,0.8467,67.79810657074057,66.30095975930054,65.18314707373398,131.01687956032467,66.61876893506333,61.74260881744181,67.59461123465786,67.53025432487753,67.05,67.94,AVANZANDO_RECTO
9.568,0.1393,-0.2517,0.8467,64.87753800770832,67.38773075244902,63.512438087583156,130.77579991162784,72.09552765314359,72.88452825625014,69.8874045787353,69.69795496598084,66.13,67.79,AVANZANDO_RECTO
9.6,0.1406,-0.2502,0.8467,65.91702002862529,67.52466663926971,70.1471599769043,111.68921424435275,66.74883115153493,68.65342302564778,65.47135477858022,68.76710640383187,66.72,67.71,AVANZANDO_RECTO
9.632,0.1419,-0.2487,0.8492,68.03732331413005,62.426239757934205,62.61545651092826,122.12168916246883,67.6873859493333,67.72291276965913,72.41331077559587,62.960285037141055,65.23,67.51,AVANZANDO_RECTO
9.664,0.1432,-0.2472,0.8467,66.83734791449064,63.231204899135676,71.83593717888759,118.03528732261098,67.9588859575696,69.58583922334667,68.27880018015557,72.73885837926154,65.03,67.32,AVANZANDO_RECTO
9.696,0.1445,-0.2458,0.8467,63.5840540730814,69.358662041689,70.85553416775758,106.92235770451393,65.6160955226796,67.3099016510328,66.27642556635374,64.42375122775488,66.47,67.25,AVANZANDO_RECTO
9.728,0.1458,-0.2443,0.8467,63.57081141054887,65.01578267851926,71.4535750814029,110.50552290799413,65.73705352181118,67.5283492694727,64.77859284172523,64.00757288540507,64.29,67.02,AVANZANDO_RECTO
9.76,0.1471,-0.2428,0.8467,69.17434360538417,69.83770993714184,65.79015690470656,101.27105603466632,69.57447701784024,67.79704210985184,69.6379960987673,65.94402002366058,69.51,67.21,AVANZANDO_RECTO
9.792,0.1484,-0.2413,0.8467,66.90141340971621,64.13594070698393,68.22014917862191,87.3154157757967,75.02316911994659,68.96134403421246,63.78937078999011,72.86257150452302,65.52,67.07,AVANZANDO_RECTO
9.824,0.1497,-0.2399,0.8467,77.3208622956346,66.75827253688432,65.10669740755075,72.46226899474142,65.56591919262274,64.33711411401114,67.46987019092876,68.1486467867301,72.04,67.46,AVANZANDO_RECTO
9.856,0.151,-0.2384,0.8492,65.5195290540403,73.50901087974135,71.60309568500635,68.78044146409744,70.63936769173291,63.65408690917028,67.2986589924579,71.5453344717571,69.51,67.62,AVANZANDO_RECTO
9.888,0.1523,-0.2369,0.8467,66.31234005606213,65.36063730344306,69.28067509462126,66.82804922124677,66.25224455216268,67.89129531454505,60.263626425045295,65.97704167387185,65.84,67.48,AVANZANDO_RECTO
9.92,0.1536,-0.2355,0.8467,65.32702753136729,61.46280018984712,69.93692026286158,64.13952494293156,66.29420284994025,65.71441280979961,69.94495455711397,65.54114313297862,63.39,67.16,AVANZANDO_RECTO
9.952,0.1549,-0.234,0.8467,68.38628580625148,64.57149307062406,62.04575795040406,65.54522791181793,65.61666817248863,71.9592646743014,66.22199460726121,68.36801498193708,66.48,67.1,AVANZANDO_RECTO
9.984,0.1562,-0.2325,0.8492,69.52353969920165,63.061051069223545,70.38979396173936,69.91810118252445,66.4737950577017,61.783454259324834,66.83664936555799,68.44976617539358,66.29,67.04,AVANZANDO_RECTO
10.016,0.1575,-0.231,0.8467,68.55921129271378,62.03676108925885,66.70013235905306,62.611610525350926,63.958903215318415,68.33352477525604,66.74565089876072,69.06047074071081,65.3,66.9,AVANZANDO_RECTO
10.048,0.1588,-0.2296,0.8467,68.45893524661109,63.091965637786316,65.68017990232393,72.45186786718321,61.65177909167283,70.78448939233878,68.46222207765857,68.21453894790675,65.78,66.81,AVANZANDO_RECTO
10.08,0.1601,-0.2281,0.8492,60.34677498069522,65.5419122976293,68.31073259202017,63.40679988803009,70.15044902701308,71.42803410187017,64.62082980446749,67.9194180436374,62.94,66.5,AVANZANDO_RECTO
10.112,0.1615,-0.2266,0.8467,72.18001363112685,70.27463784295846,66.89173999164284,72.14432570114653,66.3931722876956,65.78151939292057,67.86547113121941,70.42420574632794,71.23,66.87,AVANZANDO_RECTO
10.144,0.1627,-0.2251,0.8467,69.08827914755342,64.78251941891581,69.14668934120338,66.99725816038271,76.15737871513099,69.40043408271163,64.45335991213334,66.7859053976785,66.94,66.88,AVANZANDO_RECTO
10.176,0.164,-0.2237,0.8467,68.69283979907486,68.55959799715431,60.020152810568256,67.95049530640256,68.78681730669106,61.63405761453513,64.58999322362239,60.93395023752334,68.63,67.01,AVANZANDO_RECTO
10.208,0.1653,-0.2222,0.8492,66.46272359107526,68.24898353410309,64.35946861984742,66.3760639683853,65.2596807815099,68.99969120802636,68.36522168697192,67.26191843512872,67.36,67.04,AVANZANDO_RECTO
10.24,0.1667,-0.2207,0.8467,69.4172622551655,64.86478881387647,68.59217917288987,68.3397637129793,62.51830385600074,69.02246350332489,67.26059397268229,66.06064975666754,67.14,67.04,AVANZANDO_RECTO
10.272,0.1679,-0.2192,0.8467,67.54724698390909,69.32715780036165,67.9017549550281,71.67989139770681,63.0344961586521,69.28539657866821,63.03229681670335,67.8675782251182,68.44,67.15,AVANZANDO_RECTO
10.304,0.1692,-0.2178,0.8467,65.35304304118573,60.2611822571055,69.16172014630767,62.20498839120112,68.43814771862935,63.60761010672597,65.12944072149243,67.13387948848212,62.81,66.81,AVANZANDO_RECTO
10.336,0.1705,-0.2163,0.8492,67.81607037444566,65.55052854109458,70.12265566001005,68.67373688487254,69.42680472391346,66.2997298170018,65.17655884056055,66.60233506727887,66.68,66.8,AVANZANDO_RECTO
10.368,0.1719,-0.2148,0.8467,69.84729719009584,68.59361024058215,62.14385250809675,61.68686096068594,67.18868701677539,67.9883793170188,70.03918028735305,67.40283054179993,69.22,66.98,AVANZANDO_RECTO
10.4,0.1731,-0.2134,0.8467,68.43331796256903,67.30727183924257,67.81874550893257,71.38264881909252,65.94253448535245,68.93903085657045,62.88890627026615,69.27125465917912,67.87,67.05,AVANZANDO_RECTO
10.432,0.1745,-0.2119,0.8492,69.95576538647211,63.41636331067165,64.98897068687575,63.82680191512922,60.54897725818965,63.32603615698401,68.63043458561225,66.4714887465616,66.69,67.02,AVANZANDO_RECTO
10.464,0.1758,-0.2104,0.8467,63.27897740098028,64.88272624172023,62.7537080737709,71.92281369460298,66.2714036424839,67.09981058136069,70.90478571840553,71.24488073111179,64.08,66.79,AVANZANDO_RECTO
10.496,0.1771,-0.2089,0.8467,66.20009445876694,63.5622652461634,66.39165282230022,65.9912656092279,64.95387920073803,68.34400341014656,71.10463364309108,64.95017497634731,64.88,66.64,AVANZANDO_RECTO
10.528,0.1783,-0.2075,0.8467,62.852890912836116,69.32903213397275,63.110515885707855,65.28856751787956,65.64431313375023,65.86191150277136,64.32585234197343,70.54185437955431,66.09,66.59,AVANZANDO_RECTO
10.56,0.1797,-0.206,0.8492,63.318041697280925,62.122386785885965,66.79898048042561,67.07384006862183,68.40867056530458,64.59488185311996,67.41135604434625,64.36086546703469,62.72,66.29,AVANZANDO_RECTO
10.592,0.181,-0.2045,0.8467,72.5293506954927,67.18807719365435,65.91028175290897,69.3810085234815,67.97949685081498,65.24006636112969,65.580407674495,64.23882719283469,69.86,66.57,AVANZANDO_RECTO
10.624,0.1823,-0.203,0.8467,66.9803317526509,63.614628797513376,68.6349238946956,68.11854123663637,62.20213842300339,75.47944556634319,65.254746296515,67.0745696500668,65.3,66.46,AVANZANDO_RECTO
10.656,0.1835,-0.2016,0.8467,66.7771335896692,66.47392709215092,72.05683314974262,71.70084641514005,58.41490007450791,64.354043656416,66.21314038330607,66.43809805032566,66.63,66.48,AVANZANDO_RECTO
10.688,0.1849,-0.2001,0.8492,69.77812392898721,66.4076301716271,65.77244155266506,69.06728176234637,69.40078028765815,63.81641148362959,66.95455475840906,69.94283497841283,68.09,66.6,AVANZANDO_RECTO
10.72,0.1862,-0.1986,0.8467,67.49026965630068,70.7965321347472,63.80593201524207,67.91318905717999,72.91003167965525,69.44871631427038,62.73985472852674,63.37097267374016,69.14,66.8,AVANZANDO_RECTO
10.752,0.1875,-0.1972,0.8467,65.01857565685825,70.25264115950867,66.93537435035388,68.26011828231916,66.67577998106124,60.98531610124582,63.037941342621174,69.23135911647142,67.64,66.86,AVANZANDO_RECTO
10.784,0.1888,-0.1957,0.8492,66.64537541664964,67.88516870233558,64.62630665234293,60.50671073861539,69.02884305527392,68.8156808852113,66.99613788478227,68.66383773260488,67.27,66.89,AVANZANDO_RECTO
10.816,0.1901,-0.1942,0.8467,66.2013978683262,71.66214528675862,67.91730482450085,66.40690139179199,65.7829610453733,63.059642909964175,67.32329192673933,68.40468518178785,68.93,67.05,AVANZANDO_RECTO
10.848,0.1914,-0.1927,0.8467,65.65768554690084,63.5975248450521,67.6297353245563,69.3844075606717,66.48614274803766,66.72016687371115,63.46043333501367,67.00916360616363,64.63,66.86,AVANZANDO_RECTO
10.88,0.1927,-0.1913,0.8467,63.04066468092556,70.68159359456376,69.09709803867179,63.85129420383466,67.195059374961,67.769719355073,68.76361846539113,66.1201626888636,66.86,66.86,AVANZANDO_RECTO
10.912,0.194,-0.1898,0.8492,69.95355900979213,67.98511055815894,61.65366545666598,68.09802406730537,66.99855136408003,62.86383757424122,65.30909259543061,64.82626740474939,68.97,67.02,AVANZANDO_RECTO
10.944,0.1953,-0.1883,0.8467,68.64238590349687,67.71310185101599,72.91541796336126,72.46575525362988,70.939624083523,68.93826549889353,69.85973586216855,64.18162644313706,68.18,67.11,AVANZANDO_RECTO
10.976,0.1966,-0.1868,0.8467,62.45733898636502,68.13846071916785,68.21227715254079,68.28492113597852,61.88023882886013,70.6774931830965,64.20275200459413,68.72117731720188,65.3,66.97,AVANZANDO_RECTO
11.008,0.1978,-0.1854,0.8467,67.59105269254565,69.98290113955461,65.18104955872985,71.41932732907611,61.71823528504509,64.71638607579847,65.51280151337649,67.15473638198482,68.79,67.11,AVANZANDO_RECTO
11.04,0.1992,-0.1838,0.8467,59.90638480754249,68.93717197336589,72.38759603527578,67.68625656544921,68.62391707435754,66.55428680376598,64.93772816585712,66.99801533693685,64.42,66.89,AVANZANDO_RECTO
11.072,0.2005,-0.1824,0.8467,67.89453356203832,64.4724033703867,62.64423160391871,68.17238641798262,62.35678883522143,68.43545290372214,66.89635241536838,67.98682609676658,66.18,66.84,AVANZANDO_RECTO
11.104,0.2018,-0.1809,0.8467,66.39398634372421,68.26544611515313,68.39779924688997,70.23215835824291,63.46154097361381,61.2659361357232,72.11010370028927,69.151171924661,67.33,66.87,AVANZANDO_RECTO
11.136,0.2031,-0.1794,0.8492,65.38875454009944,62.73331000880368,66.13561503047995,67.76400432714797,67.30704095222485,73.99664856195213,67.37564328512718,66.94528872682,64.06,66.65,AVANZANDO_RECTO
11.168,0.2044,-0.1779,0.8467,62.642374473803216,73.43787205314021,62.499889980473796,68.5941994817337,66.36893568022731,65.11124171261156,73.54089143120967,65.87941316371172,68.04,66.76,AVANZANDO_RECTO
11.2,0.2057,-0.1765,0.8467,70.2886842554913,68.11943088738163,63.70397235289712,62.45397618446581,65.20172337319705,64.29190489244573,69.56975797088487,65.84284414997009,69.2,66.95,AVANZANDO_RECTO
11.232,0.207,-0.1751,0.8467,69.82669831584757,63.200929074942756,64.27980655267407,71.88466376663838,73.62912815647573,68.57919752223015,69.69794316234031,67.87900355199898,66.51,66.91,AVANZANDO_RECTO
11.264,0.2083,-0.1736,0.8492,65.39575338891088,69.4938391121135,68.71487364401295,67.16524360330915,66.96254699522822,66.45655556258596,67.9040023526273,62.82383148586348,67.44,66.95,AVANZANDO_RECTO
11.296,0.2096,-0.1721,0.8467,66.92837963564871,69.00370644934085,72.38109961114742,69.25831319091009,67.45708579252991,67.88678278362973,73.36607371037174,66.57165801190396,67.97,67.03,AVANZANDO_RECTO
11.328,0.2109,-0.1706,0.8467,69.62583369611168,68.22471989899489,70.31944006620107,71.58357778077571,68.22012077313038,65.36194058720913,72.0056467874909,68.24197901597668,68.93,67.18,AVANZANDO_RECTO
11.36,0.2122,-0.1691,0.8492,64.76540431887368,70.0329729756219,64.99473678350759,67.1797929120178,62.868494396033455,70.0354509638137,70.09265322378978,68.0802184078966,67.4,67.19,AVANZANDO_RECTO
11.392,0.2135,-0.1676,0.8467,71.64313643546973,67.74176493387876,71.0972580614174,68.88148811556566,68.40115140216993,67.14952179909689,63.8374058848112,69.08327188541129,69.69,67.39,AVANZANDO_RECTO
11.424,0.2148,-0.1662,0.8467,63.89735710815693,65.78521118210985,70.26030301752698,61.974514407014475,72.06989136774924,70.3618888880049,69.61149616645542,63.94109026658686,64.84,67.19,AVANZANDO_RECTO
11.456,0.2161,-0.1647,0.8467,68.819955317934,63.44073385758801,67.00803369242036,70.19478581529565,73.63007027004329,65.39475048927879,64.96655689537813,63.43470043715601,66.13,67.1,AVANZANDO_RECTO
11.488,0.2174,-0.1632,0.8492,69.27089561393497,68.10062068269332,69.28285075707552,68.96671440549704,68.14495954024773,62.88484874282912,71.80747902120913,64.3598036205711,68.69,67.22,AVANZANDO_RECTO
11.52,0.2187,-0.1617,0.8467,72.5808989231523,70.64590877090362,68.53166521067968,68.23657458012069,66.36488406326332,68.87972011500376,66.85502594833213,65.32031396474108,71.61,67.57,AVANZANDO_RECTO
11.552,0.22,-0.1603,0.8467,71.73922700474,73.256960733641,65.92750069543166,61.96824089343329,67.78745832659483,66.1668790698703,64.53034231027209,70.56334798807704,72.5,67.95,AVANZANDO_RECTO
11.584,0.2213,-0.1588,0.8467,69.56243835543839,71.53538929165595,70.22367500975676,65.01826622914749,68.07963188108867,67.4905150479991,70.51582263313128,65.41687537351756,70.55,68.15,AVANZANDO_RECTO
11.616,0.2226,-0.1573,0.8492,75.03456851370132,69.5587761107554,63.84554103921842,66.73278552698552,64.22088924606516,70.50573811642664,63.955966480107165,67.56746001147975,72.3,68.48,AVANZANDO_RECTO
11.648,0.2239,-0.1559,0.8467,65.23658723859369,64.88600364441147,69.16406847234525,73.85760781060219,65.62960870098715,70.72136006776373,69.00759905183273,69.70259198428734,65.06,68.21,AVANZANDO_RECTO
11.68,0.2252,-0.1544,0.8467,67.61546013059147,72.71807484303295,68.8273655503859,65.03035488186164,59.23828267069266,68.8517520263062,67.90573946364785,71.51358320318515,70.17,68.36,AVANZANDO_RECTO
11.712,0.2265,-0.1529,0.8492,63.938169349732924,64.56439113146912,68.24141733436278,66.87043151679354,60.54066819755227,62.547586049634376,65.16427023162075,73.71561541399113,64.25,68.03,AVANZANDO_RECTO
11.744,0.2278,-0.1514,0.8467,64.51224494105757,67.10386955145665,63.993117537049315,69.67831947414282,68.9012828751432,64.02232193397552,67.68885655376731,61.153935581219514,65.81,67.86,AVANZANDO_RECTO
11.776,0.2291,-0.15,0.8467,70.94683928264152,67.07985206180943,66.91591776034014,64.16432466559574,67.35650246200834,66.19732184323367,69.54330912746487,66.08951319990308,69.01,67.95,AVANZANDO_RECTO
11.808,0.2304,-0.1485,0.8467,71.05412734307866,66.78676554146914,68.85848470433011,69.69099583610078,65.81688734033838,64.62543340370979,65.28159304906035,68.08652098910841,68.92,68.02,AVANZANDO_RECTO
11.84,0.2317,-0.147,0.8492,63.83668719255497,68.07215772674692,66.52209364152122,67.88489977160064,63.84459327581219,65.77557524518127,67.2733381863662,64.5447174662608,65.95,67.86,AVANZANDO_RECTO
11.872,0.233,-0.1455,0.8467,65.2288279054189,63.55824864129515,67.72904493354481,67.05648989804651,64.22414177613217,71.83924784439156,69.69969758844886,64.3645980336443,64.39,67.58,AVANZANDO_RECTO
11.904,0.2343,-0.1441,0.8467,66.13193361376045,65.49597218602138,64.1619872346461,75.38188654429163,67.4866655272583,70.22768824271259,64.5494523920567,69.34248695582689,65.81,67.44,AVANZANDO_RECTO
11.936,0.2356,-0.1426,0.8467,67.76497290912397,69.91730233791364,66.28712998491406,67.26602783750934,71.45974248925583,70.10905235360467,70.69257597706172,65.53774763783838,68.84,67.55,AVANZANDO_RECTO
11.968,0.2369,-0.1411,0.8492,66.15484109283352,60.77895180659387,57.44945273343225,71.19010948779133,65.267157070866,70.22843857310419,58.641329122893744,67.17568455268325,63.47,67.23,AVANZANDO_RECTO
12.0,0.2382,-0.1396,0.8467,64.00042608805008,61.75805621312485,62.756649640853,71.26429381407179,70.27985511861449,71.1136593420377,67.95482616384459,64.42369654124465,62.88,66.89,AVANZANDO_RECTO
12.032,0.2395,-0.1382,0.8467,64.58962971726234,67.24090739247963,69.01682094662598,66.38770456159837,70.12106967909983,67.12554209035555,64.97580767460043,62.28981208772157,65.92,66.81,AVANZANDO_RECTO
12.064,0.2408,-0.1367,0.8492,71.64730373434239,63.17757633581854,66.03856612081493,71.36054467830284,66.89246814833812,68.5791353025323,68.08720033007948,71.3643883614776,67.41,66.85,AVANZANDO_RECTO
12.096,0.2422,-0.1352,0.8467,65.44213621550105,64.41045493274984,59.319592808798255,68.20716816618514,67.54939416993534,69.09705628159689,68.21349053680692,73.64325427709144,64.93,66.7,AVANZANDO_RECTO
12.128,0.2434,-0.1338,0.8467,63.47896880529076,63.52186822539328,75.05149480229542,63.531025850902935,71.70765486961314,63.18005836086764,68.77475164898415,62.910172947372864,63.5,66.45,AVANZANDO_RECTO
12.16,0.2447,-0.1323,0.8467,66.69507478379312,67.42963713860222,65.56583205403713,71.41007470531976,62.42766686197637,61.85321921658286,66.31858724015746,62.9140996699181,67.06,66.49,AVANZANDO_RECTO
12.192,0.246,-0.1308,0.8492,67.50285329615177,68.26089556357205,68.5822000231136,62.89077911328699,64.51249466973445,72.26622819785956,67.85764707578453,63.11275401125713,67.88,66.6,AVANZANDO_RECTO
12.224,0.2474,-0.1293,0.8467,65.04126827741098,59.044133399135816,66.30779428601387,66.55694741677742,66.3781700035672,65.56559081806921,75.03646721235016,64.25738617732307,62.04,66.24,AVANZANDO_RECTO
12.256,0.2486,-0.1279,0.8467,71.11410473049521,66.55539734685799,71.6013143442299,71.30134848191422,67.7100008368278,60.41098338485347,66.58649283159293,66.26393088300792,68.83,66.44,AVANZANDO_RECTO
12.288,0.2499,-0.1264,0.8467,67.61150113020099,71.2926258389927,63.09610148467591,64.65402460377932,67.49814003235907,62.30614487384112,70.138640954558,69.49765268018339,69.45,66.68,AVANZANDO_RECTO
12.32,0.2512,-0.1249,0.8492,67.73489687867031,77.20109558221388,67.69806388772302,57.25650440131183,61.554250494647675,64.26833480722098,66.18823720358475,69.2673060299802,72.47,67.13,AVANZANDO_RECTO
12.352,0.2526,-0.1234,0.8467,70.09732887777618,62.86384230417576,69.9145348268758,66.66121029978164,72.94321067175196,69.46366602473314,65.55075599667494,69.06062170576728,66.48,67.08,AVANZANDO_RECTO
12.384,0.2538,-0.122,0.8467,76.0092527387978,63.67402052288998,72.62520816683545,66.24274426612097,65.04210257640344,68.42027629940308,69.29295922166752,71.07348839638573,69.84,67.29,AVANZANDO_RECTO
12.416,0.2552,-0.1205,0.8492,65.02376588967644,68.5526666441608,66.84650976273416,64.02112708752566,68.43766501963022,71.22275438865513,65.21910063718838,70.07822219968504,66.79,67.25,AVANZANDO_RECTO
12.448,0.2565,-0.119,0.8467,61.98715222279434,68.16695563638133,65.1302437128119,71.21462302187464,62.5138079693239,72.22479399536239,59.059175970495986,70.51783280364465,65.08,67.08,AVANZANDO_RECTO
12.48,0.2578,-0.1175,0.8467,72.12653814500196,65.86178668541345,67.47319696332663,66.15771461096328,65.44288722011251,69.19654703515104,63.95584264335556,73.1782888804439,68.99,67.23,AVANZANDO_RECTO
12.512,0.259,-0.1161,0.8467,69.02084747186254,68.69788725914664,67.44652508579215,71.74574599364706,68.19490532837102,63.082211666819724,68.78449697100855,66.2843768799901,68.86,67.35,AVANZANDO_RECTO
12.544,0.2604,-0.1146,0.8492,65.0678952597663,60.66614921285127,68.51928586053866,68.63933476659189,66.76426936268412,66.49511325797562,62.033329738776594,70.43588649981977,62.87,67.0,AVANZANDO_RECTO
12.576,0.2617,-0.1131,0.8467,65.2051233350091,62.91220240010219,65.45430510742547,62.65842138541059,67.21631733388577,65.64222209775977,67.6348142034202,69.60668602603,64.06,66.77,AVANZANDO_RECTO
12.608,0.263,-0.1117,0.8467,70.322197389189,69.63097908044462,73.78443952119082,63.73071200406202,65.2793202705628,67.32636384624422,77.10486947733705,68.24428271340476,69.98,67.02,AVANZANDO_RECTO
